DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2016,42590879,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2017,42414905,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2018,42216766,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2019,41983564,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2020,41732779,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2021,41418717,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UA,2022,40997698,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2013,63905342,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2014,64351203,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2015,64853393,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2016,65379044,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2017,65844142,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2018,66273576,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2019,66647112,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,UK,2020,67025542,p
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2016,1771604,p
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2017,1783531,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2018,1798506,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2019,1795666,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2020,1782115,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2021,1798186,
ESTAT:DEMO_PJAN(1.0),03/07/23 23:00:00,A,NR,TOTAL,T,XK,2022,1773971,
